1,1,0,1435816.2024917603
1,1,1,1435134.1788635254
1,1,2,1434281.6873397827
1,1,3,1433519.0913772583
1,1,4,1433333.0871276855
1,1,5,1432420.2970199585
1,1,6,1432299.8764648438
1,1,7,1431378.7906799316
1,1,8,1430402.2623443604
1,1,9,1430059.6930847168
1,1,10,1429698.519317627
1,1,11,1429119.4013061523
1,1,12,1428619.333442688
1,1,13,1426654.0859222412
1,1,14,1426851.3596420288
1,1,15,1425924.9167633057
1,1,16,1425075.2864379883
1,1,17,1425536.9308395386
1,1,18,1424366.951019287
1,1,19,1424484.7571868896
1,1,20,1423693.9859161377
1,1,21,1422782.3650360107
1,1,22,1420302.5733337402
1,1,23,1423381.3682098389
1,1,24,1422146.043296814
1,1,25,1421517.192100525
1,1,26,1418697.5275726318
1,1,27,1419751.6576309204
1,1,28,1417682.8030929565
1,1,29,1419537.8670043945
1,1,30,1416105.5060043335
1,1,31,1418058.188987732
1,1,32,1417152.4994506836
1,1,33,1416351.2240905762
1,1,34,1417005.5233917236
1,1,35,1416191.7631835938
1,1,36,1416318.2833099365
1,1,37,1415237.010055542
1,1,38,1413884.184310913
1,1,39,1415637.5968933105
1,1,40,1414459.3834533691
1,1,41,1410795.7820281982
1,1,42,1411184.6936645508
1,1,43,1410795.2735595703
1,1,44,1411709.3738861084
1,1,45,1407417.3044891357
1,1,46,1411833.4813537598
1,1,47,1409584.240951538
1,1,48,1412586.2106018066
1,1,49,1411450.0780029297
1,1,50,1408851.0710449219
1,1,51,1405169.6153564453
1,1,52,1403695.05368042
1,1,53,1408237.3432769775
1,1,54,1404734.9729156494
1,1,55,1408322.3982391357
1,1,56,1412974.053100586
1,1,57,1403218.4517822266
1,1,58,1404339.4985198975
1,1,59,1404796.7922363281
1,1,60,1404647.6943359375
1,1,61,1404430.1201782227
1,1,62,1399069.5409545898
1,1,63,1401725.6036987305
1,1,64,1399858.1168060303
1,1,65,1399136.6026916504
1,1,66,1401364.673828125
1,1,67,1399429.0222167969
1,1,68,1400815.2637023926
1,1,69,1400309.6268920898
1,1,70,1399323.2033691406
1,1,71,1393286.7118530273
1,1,72,1402983.5723266602
1,1,73,1400503.2981872559
1,1,74,1399488.063659668
1,1,75,1393759.009399414
1,1,76,1397501.963104248
1,1,77,1393698.9616088867
1,1,78,1398337.064605713
1,1,79,1392606.7550354004
1,1,80,1396347.4703063965
1,1,81,1395286.570159912
1,1,82,1395263.669342041
1,1,83,1396271.16796875
1,1,84,1395508.2340393066
1,1,85,1396740.9160766602
1,1,86,1395655.886352539
1,1,87,1392805.3541259766
1,1,88,1396749.744506836
1,1,89,1396253.729095459
1,1,90,1389690.1403198242
1,1,91,1390167.2938537598
1,1,92,1390992.8511657715
1,1,93,1393002.1464233398
1,1,94,1388365.1576538086
1,1,95,1393118.4020385742
1,1,96,1391856.89352417
1,1,97,1395163.9941711426
1,1,98,1393871.532623291
1,1,99,1390995.8320007324
1,1,100,1386038.962890625
1,1,101,1383866.8075561523
1,1,102,1391770.9185791016
1,1,103,1385588.9760742188
1,1,104,1392539.4449157715
1,1,105,1411181.4759216309
1,1,106,1385203.7749023438
1,1,107,1387415.4243774414
1,1,108,1387794.4229431152
1,1,109,1388487.148071289
1,1,110,1388361.8082580566
1,1,111,1381563.6015319824
1,1,112,1385752.4067687988
1,1,113,1382736.8830871582
1,1,114,1382865.3044433594
1,1,115,1385026.656463623
1,1,116,1383381.9350891113
1,1,117,1384927.0071105957
1,1,118,1385443.087738037
1,1,119,1384936.8867492676
1,1,120,1376301.0076293945
1,1,121,1390716.6604614258
1,1,122,1386911.7735290527
1,1,123,1385224.4671020508
1,1,124,1378196.049987793
1,1,125,1383559.6039123535
1,1,126,1378880.032043457
1,1,127,1384882.393371582
1,1,128,1379496.6426696777
1,1,129,1382282.9559326172
1,1,130,1381441.460571289
1,1,131,1383006.692565918
1,1,132,1382823.4676208496
1,1,133,1382580.030883789
1,1,134,1384668.0583190918
1,1,135,1384373.9815063477
1,1,136,1379682.5198059082
1,1,137,1384979.708618164
1,1,138,1386233.9140625
1,1,4900.0,1377764.8735351562
2,1,0,1182506.8373413086
2,1,1,1181751.9647216797
2,1,2,1180786.424194336
2,1,3,1180007.7507324219
2,1,4,1180465.9616394043
2,1,5,1177341.69921875
2,1,6,1178152.2184448242
2,1,7,1176796.5464782715
2,1,8,1177695.4439697266
2,1,9,1174978.6913146973
2,1,10,1171690.9040222168
2,1,11,1174708.980834961
2,1,12,1169911.324798584
2,1,13,1172071.7841186523
2,1,14,1173574.3901062012
2,1,15,1174184.8231201172
2,1,16,1172445.1735229492
2,1,17,1171593.3598327637
2,1,18,1163710.8753051758
2,1,19,1164797.763305664
2,1,20,1164319.7022705078
2,1,21,1166428.9890441895
2,1,22,1161520.2512817383
2,1,23,1163839.0103149414
2,1,24,1158131.3676757812
2,1,25,1160875.7325439453
2,1,26,1165951.7735595703
2,1,27,1160568.5699157715
2,1,28,1162893.8151245117
2,1,29,1161853.7323608398
2,1,30,1158775.4093322754
2,1,31,1159114.0069885254
2,1,32,1156327.3856506348
2,1,33,1154514.9329223633
2,1,34,1147874.3339233398
2,1,35,1162915.423034668
2,1,36,1154982.9522094727
2,1,37,1146051.9777526855
2,1,38,1144882.8567199707
2,1,39,1147851.185546875
2,1,40,1157068.1218261719
2,1,41,1154845.1596679688
2,1,42,1147466.9281921387
2,1,43,1154147.6858825684
2,1,44,1146421.545928955
2,1,45,1141732.6562194824
2,1,46,1154188.5254821777
2,1,47,1145399.1887817383
2,1,48,1150163.02734375
2,1,49,1147354.082977295
2,1,50,1148656.277191162
2,1,51,1148187.3009033203
2,1,52,1147915.1006774902
2,1,53,1156796.635345459
2,1,54,1140121.2253723145
2,1,55,1149016.4402770996
2,1,56,1147221.078918457
2,1,57,1153517.3674316406
2,1,58,1144931.3604431152
2,1,59,1137572.9064331055
2,1,60,1147353.4510803223
2,1,61,1136419.30859375
2,1,62,1144195.9822998047
2,1,63,1150401.7770690918
2,1,64,1153283.6372375488
2,1,65,1149336.599822998
2,1,66,1148758.4438781738
2,1,67,1130004.0664367676
2,1,68,1136241.2070007324
2,1,69,1133386.345916748
2,1,70,1140216.6809387207
2,1,71,1132268.6000976562
2,1,72,1139893.2945251465
2,1,73,1129291.1567993164
2,1,74,1134081.1509399414
2,1,75,1146136.2754516602
2,1,76,1135569.3934936523
2,1,77,1140842.2070617676
2,1,78,1138615.7467346191
2,1,79,1132916.8886413574
2,1,80,1134086.0780639648
2,1,81,1133058.6197814941
2,1,82,1131511.654083252
2,1,83,1119300.7943725586
2,1,84,1145344.8624572754
2,1,85,1133434.0103759766
2,1,86,1124161.413116455
2,1,87,1122233.274963379
2,1,88,1123086.3516540527
2,1,89,1139874.9117736816
2,1,90,1134366.526184082
2,1,91,1126511.0942382812
2,1,92,1135518.15234375
2,1,93,1128594.4935302734
2,1,94,1120280.5142211914
2,1,95,1138574.248260498
2,1,96,1125004.0426940918
2,1,97,1133171.638305664
2,1,98,1133412.4266357422
2,1,99,1131958.1824951172
2,1,100,1133706.240661621
2,1,101,1132040.4241638184
2,1,4900.0,1142491.184387207
3,1,0,1469001.5451660156
3,1,1,1466057.3514404297
3,1,2,1465725.4304199219
3,1,3,1457735.6335449219
3,1,4,1455321.580505371
3,1,5,1455671.5532226562
3,1,6,1450241.885131836
3,1,7,1445136.8074951172
3,1,8,1437091.3516845703
3,1,9,1443171.3944091797
3,1,10,1434020.025817871
3,1,11,1435399.1535644531
3,1,12,1429993.4649658203
3,1,13,1415156.030090332
3,1,14,1402447.617614746
3,1,15,1430725.0529174805
3,1,16,1399896.6770019531
3,1,17,1393447.5512695312
3,1,18,1417330.3514404297
3,1,19,1430039.6961669922
3,1,20,1394023.3479003906
3,1,21,1407548.8567504883
3,1,22,1365407.8945922852
3,1,23,1395118.121887207
3,1,24,1368356.3673706055
3,1,25,1401387.0540161133
3,1,26,1370950.0239868164
3,1,27,1393385.2048950195
3,1,28,1389487.5029907227
3,1,29,1404143.3818359375
3,1,30,1340207.2174072266
3,1,31,1401573.2536010742
3,1,32,1400171.623840332
3,1,33,1354817.4131469727
3,1,34,1367433.0700683594
3,1,35,1336315.2949829102
3,1,36,1363113.8711547852
3,1,37,1392868.0868530273
3,1,38,1369126.005859375
3,1,39,1363292.7813720703
3,1,40,1348585.662109375
3,1,41,1328805.9985961914
3,1,42,1384353.5872802734
3,1,43,1359949.182067871
3,1,44,1346907.5399169922
3,1,45,1393890.5549926758
3,1,46,1355553.3925170898
3,1,47,1330333.0657958984
3,1,48,1327969.4017333984
3,1,49,1341156.782409668
3,1,50,1352054.6436767578
3,1,51,1381593.8297729492
3,1,52,1334852.0982666016
3,1,53,1338683.2612304688
3,1,54,1363843.8772583008
3,1,55,1348783.1735839844
3,1,56,1337980.874206543
3,1,57,1310439.6090698242
3,1,58,1350542.6145019531
3,1,59,1325930.7868652344
3,1,60,1340920.2595825195
3,1,61,1326504.2645263672
3,1,62,1296088.994140625
3,1,63,1274844.8061523438
3,1,64,1351307.891784668
3,1,65,1297922.7895507812
3,1,66,1274771.5557250977
3,1,67,1338266.8619384766
3,1,68,1361831.667175293
3,1,69,1291355.4111938477
3,1,70,1322293.9122924805
3,1,71,1271230.696899414
3,1,72,1312947.3720092773
3,1,73,1268177.568725586
3,1,74,1326868.1889038086
3,1,75,1284390.596496582
3,1,76,1330038.1364746094
3,1,77,1316426.8486328125
3,1,78,1342900.5516967773
3,1,79,1253314.7327270508
3,1,80,1341743.146850586
3,1,81,1346309.1802978516
3,1,82,1291800.2708740234
3,1,83,1296706.2919921875
3,1,84,1253077.8655395508
3,1,85,1304218.1494140625
3,1,86,1340097.5025634766
3,1,87,1314253.9877319336
3,1,88,1302967.9678955078
3,1,89,1289433.455505371
3,1,90,1264671.7611083984
3,1,91,1335715.9727172852
3,1,92,1309691.033569336
3,1,93,1288526.7003173828
3,1,94,1348642.2786254883
3,1,95,1299513.4349365234
3,1,96,1280921.9128417969
3,1,97,1284660.6823730469
3,1,98,1291370.6704711914
3,1,99,1307725.7875976562
3,1,100,1339107.9115600586
3,1,101,1294931.2072143555
3,1,102,1294978.4080810547
3,1,4900.0,1331326.2538452148
4,1,0,2168644.6071777344
4,1,1,2159278.129638672
4,1,2,2150055.4302978516
4,1,3,2134689.0256347656
4,1,4,2136083.6645507812
4,1,5,2132825.4569091797
4,1,6,2140048.1658935547
4,1,7,2121112.637451172
4,1,8,2116319.3358154297
4,1,9,2122619.552734375
4,1,10,2070519.261352539
4,1,11,2118813.286010742
4,1,12,2077400.1003417969
4,1,13,2085175.7426757812
4,1,14,2085763.0241699219
4,1,15,2103816.4478759766
4,1,16,2070565.0280761719
4,1,17,2048380.5559082031
4,1,18,2041216.1850585938
4,1,19,2025458.8327636719
4,1,20,2036576.7415771484
4,1,21,2032635.3349609375
4,1,22,1966366.1595458984
4,1,23,2015162.4680175781
4,1,24,2041036.9025878906
4,1,25,1988484.5377197266
4,1,26,2035648.4852294922
4,1,27,2034946.0897216797
4,1,28,2008758.5441894531
4,1,29,2015363.328125
4,1,30,2011610.6671142578
4,1,31,1965619.6669921875
4,1,32,1967827.240600586
4,1,33,2034021.4750976562
4,1,34,1966480.3395996094
4,1,35,2008577.2841796875
4,1,36,2004152.1278076172
4,1,37,1960341.5399169922
4,1,38,1909722.0102539062
4,1,39,1988290.37109375
4,1,40,1938130.8468017578
4,1,41,1958463.5349121094
4,1,42,1959103.1063232422
4,1,43,1988358.7790527344
4,1,44,1881254.0056152344
4,1,45,1960393.864868164
4,1,46,1974204.9895019531
4,1,47,1997836.3662109375
4,1,48,1971786.2019042969
4,1,49,1982918.4445800781
4,1,50,1900922.6975097656
4,1,51,1889449.9592285156
4,1,52,1826027.537475586
4,1,53,1894389.4444580078
4,1,54,1920011.8963623047
4,1,55,1983315.8205566406
4,1,56,1908837.8642578125
4,1,57,1918672.4519042969
4,1,58,1958928.0594482422
4,1,59,1824863.6435546875
4,1,60,1977375.8312988281
4,1,61,1871203.3026123047
4,1,62,1906868.0384521484
4,1,63,1916580.4702148438
4,1,64,1962340.1862792969
4,1,65,1900995.5783691406
4,1,66,1870992.5142822266
4,1,67,1849180.8203125
4,1,68,1846061.7587890625
4,1,69,1857572.1281738281
4,1,70,1875432.6749267578
4,1,71,1783459.2363891602
4,1,72,1865089.3414916992
4,1,73,1886084.1044921875
4,1,74,1833100.0751342773
4,1,75,1929218.2822265625
4,1,76,1908033.4678955078
4,1,77,1880928.7238769531
4,1,78,1881389.6779785156
4,1,79,1881317.8078613281
4,1,80,1844765.1989746094
4,1,81,1849992.0225830078
4,1,82,1934615.6762695312
4,1,83,1885055.8659057617
4,1,84,1909065.2520751953
4,1,85,1913932.96875
4,1,86,1837531.3060302734
4,1,87,1816664.9916992188
4,1,88,1892887.832397461
4,1,89,1833564.166809082
4,1,4900.0,1876510.9821777344
5,1,0,2571717.157470703
5,1,1,2566048.1009521484
5,1,2,2540778.325317383
5,1,3,2539563.640991211
5,1,4,2521749.2076416016
5,1,5,2516414.5755615234
5,1,6,2489351.7735595703
5,1,7,2472446.6982421875
5,1,8,2496141.397583008
5,1,9,2445813.1868896484
5,1,10,2435857.2408447266
5,1,11,2404882.522705078
5,1,12,2457637.561767578
5,1,13,2425231.387939453
5,1,14,2398290.500854492
5,1,15,2438871.115966797
5,1,16,2399876.182373047
5,1,17,2364061.905029297
5,1,18,2419970.225830078
5,1,19,2361480.6541748047
5,1,20,2366553.8900146484
5,1,21,2356443.62109375
5,1,22,2297233.6920166016
5,1,23,2310235.20703125
5,1,24,2355592.583618164
5,1,25,2338357.392211914
5,1,26,2213267.7026367188
5,1,27,2184875.346435547
5,1,28,2267658.666870117
5,1,29,2263237.0177001953
5,1,30,2207856.426147461
5,1,31,2250354.1549072266
5,1,32,2239667.2536621094
5,1,33,2244731.4013671875
5,1,34,2211409.4916992188
5,1,35,2211751.860595703
5,1,36,2284369.5034179688
5,1,37,2246977.6755371094
5,1,38,2209138.2099609375
5,1,39,2211409.187133789
5,1,40,2215771.1385498047
5,1,41,2232657.194091797
5,1,42,2341813.8220214844
5,1,43,2075572.662536621
5,1,44,2267929.512939453
5,1,45,2053054.8037719727
5,1,46,2167780.1479492188
5,1,47,2054438.8782958984
5,1,48,2315534.938598633
5,1,49,2154184.481689453
5,1,50,2249736.3173828125
5,1,51,2079849.3468017578
5,1,52,2190239.469970703
5,1,53,2112237.7993164062
5,1,54,2148823.458618164
5,1,55,2062628.0603637695
5,1,56,2050759.7396240234
5,1,57,2182241.5927734375
5,1,58,2027547.8909301758
5,1,59,2039406.2257080078
5,1,60,1999566.148010254
5,1,61,2161158.1080322266
5,1,62,2088006.5044555664
5,1,63,2068964.9795532227
5,1,64,2183697.4682617188
5,1,65,2092264.8352661133
5,1,66,2027146.09375
5,1,67,2190427.31048584
5,1,68,2054830.3943481445
5,1,69,2087565.3639526367
5,1,70,2075340.7897338867
5,1,71,2005469.1998901367
5,1,72,2038575.3309326172
5,1,73,2114420.245300293
5,1,74,2077075.458557129
5,1,75,1920316.3801269531
5,1,76,1881007.0130004883
5,1,77,2021352.2487182617
5,1,78,2028430.3955688477
5,1,79,1966322.0915527344
5,1,80,2024405.1628417969
5,1,81,2021002.798400879
5,1,82,2022825.3018188477
5,1,83,2022702.1647338867
5,1,84,1974434.019104004
5,1,85,2102523.476928711
5,1,86,2052307.9558105469
5,1,87,2001704.0647583008
5,1,88,2015438.2686157227
5,1,89,2050067.241821289
5,1,90,2058506.980834961
5,1,91,2203171.987915039
5,1,92,1935419.444946289
5,1,93,2097908.1728515625
5,1,94,1920186.2020874023
5,1,4900.0,2043986.1457519531
6,1,0,1705929.0946044922
6,1,1,1702673.2703857422
6,1,2,1699483.9106445312
6,1,3,1701073.4621582031
6,1,4,1695242.2572021484
6,1,5,1691910.6314697266
6,1,6,1683900.5145263672
6,1,7,1683679.5139160156
6,1,8,1687118.1181640625
6,1,9,1680745.2740478516
6,1,10,1681556.0028076172
6,1,11,1677355.4030151367
6,1,12,1676026.964050293
6,1,13,1677118.949645996
6,1,14,1667723.9664916992
6,1,15,1666418.5786743164
6,1,16,1678291.0239868164
6,1,17,1670189.7854614258
6,1,18,1663851.0656738281
6,1,19,1647971.8204956055
6,1,20,1652263.0100708008
6,1,21,1665677.0552368164
6,1,22,1665696.7229003906
6,1,23,1659644.6931152344
6,1,24,1637734.6827392578
6,1,25,1651943.08203125
6,1,26,1633151.439819336
6,1,27,1649397.6765136719
6,1,28,1658963.0837402344
6,1,29,1645229.3153686523
